"deng" "lijc" "lijh" "kao" "su" "wang" "wu" "yao" "chang"
"聪明" 0.00398477814747664 0.00429599398560842 0.00394952506961038 0.00535169559555453 0 0.00178552297968075 0.00563221627710504 0.00184952282311164 0.00201959002322529
"从不" 0.00199238907373832 0.00214799699280421 0.00789905013922076 0 0 0.00535656893904225 0 0.00554856846933491 0.00605877006967586
"大夫" 0 0.00644399097841263 0 0.00178389853185151 0 0 0.0206514596827185 0 0
"大事" 0.00199238907373832 0.00429599398560842 0.00394952506961038 0.00178389853185151 0.0018216263480035 0.0035710459593615 0.00375481085140336 0.00184952282311164 0.00605877006967586
"大小" 0.00199238907373832 0.00214799699280421 0.00197476253480519 0.00535169559555453 0.003643252696007 0.00178552297968075 0.00375481085140336 0.00184952282311164 0.00605877006967586
"道路" 0 0 0.00394952506961038 0 0.00728650539201399 0.00178552297968075 0.00563221627710504 0.00554856846933491 0.00403918004645057
"帝" 0.00796955629495328 0 0.00592428760441557 0.00713559412740603 0 0 0.00750962170280672 0 0
"电车" 0.00398477814747664 0.00214799699280421 0.00197476253480519 0.00535169559555453 0.0018216263480035 0.00535656893904225 0.00375481085140336 0.00369904564622327 0
"定居" 0.00398477814747664 0.00214799699280421 0.00394952506961038 0.00356779706370302 0.0018216263480035 0.0035710459593615 0.00375481085140336 0.00369904564622327 0.00201959002322529
"对象" 0.00597716722121496 0.00644399097841263 0.00197476253480519 0.00535169559555453 0 0.00535656893904225 0.00187740542570168 0.00184952282311164 0
"放回" 0.00398477814747664 0.00644399097841263 0.00197476253480519 0.00356779706370302 0.0018216263480035 0.0035710459593615 0.00375481085140336 0.00369904564622327 0
"费劲" 0 0.00429599398560842 0 0.00356779706370302 0.0018216263480035 0.00714209191872299 0.00563221627710504 0.00554856846933491 0
"否认" 0.00597716722121496 0.00644399097841263 0.00197476253480519 0.00178389853185151 0.0018216263480035 0.0035710459593615 0.00375481085140336 0.00369904564622327 0
"福" 0.00199238907373832 0.00214799699280421 0.00592428760441557 0.00178389853185151 0.00546487904401049 0.00535656893904225 0.00187740542570168 0 0.00403918004645057
"高声" 0.00199238907373832 0.00214799699280421 0 0.00178389853185151 0.0018216263480035 0.00892761489840374 0.00187740542570168 0.00554856846933491 0.00403918004645057
"歌曲" 0.00199238907373832 0.00859198797121684 0.00592428760441557 0 0 0.0035710459593615 0.00375481085140336 0.00369904564622327 0.00201959002322529
"更喜欢" 0.00597716722121496 0.00214799699280421 0.00592428760441557 0 0.0018216263480035 0.00178552297968075 0.00375481085140336 0.00554856846933491 0.00201959002322529
"攻击" 0.00398477814747664 0.00429599398560842 0.00394952506961038 0 0.003643252696007 0.0035710459593615 0.00375481085140336 0.00554856846933491 0
"共进" 0.0099619453686916 0.00214799699280421 0.00394952506961038 0 0 0.00178552297968075 0.00187740542570168 0.00369904564622327 0.00605877006967586
"沟" 0.00199238907373832 0 0 0.00356779706370302 0.003643252696007 0.0107131378780845 0.00375481085140336 0.00184952282311164 0.00201959002322529
"拐弯" 0.00199238907373832 0.00429599398560842 0.00592428760441557 0 0.00546487904401049 0.0035710459593615 0.00187740542570168 0.00554856846933491 0
"光彩" 0.00796955629495328 0 0.00197476253480519 0.00713559412740603 0 0 0.00750962170280672 0.00184952282311164 0.00201959002322529
"柜台" 0.00199238907373832 0.00859198797121684 0.00394952506961038 0.00178389853185151 0.003643252696007 0.0035710459593615 0.00187740542570168 0 0.00403918004645057
"好不容易" 0.00597716722121496 0.00214799699280421 0 0.00178389853185151 0 0.00535656893904225 0.00563221627710504 0.00554856846933491 0.00201959002322529
"横" 0 0 0.00197476253480519 0.0124872897229606 0.003643252696007 0.0035710459593615 0 0.00554856846933491 0
"忽而" 0.00398477814747664 0 0.0138233377436363 0 0.003643252696007 0 0.00375481085140336 0.00369904564622327 0
"回想" 0.00199238907373832 0.00214799699280421 0 0 0.0018216263480035 0.00892761489840374 0.00375481085140336 0.00184952282311164 0.00807836009290114
"及" 0 0.00429599398560842 0.00197476253480519 0.00535169559555453 0.0018216263480035 0.00892761489840374 0 0 0.00605877006967586
"急匆匆" 0.00597716722121496 0 0 0 0.0127513844360245 0 0.00375481085140336 0.00554856846933491 0
"尖" 0.00597716722121496 0 0.00592428760441557 0.00178389853185151 0 0 0.00375481085140336 0.00554856846933491 0.00605877006967586
"肩头" 0.00199238907373832 0 0 0.00535169559555453 0.003643252696007 0 0.00375481085140336 0.00369904564622327 0.0100979501161264
"交易" 0.00597716722121496 0.00429599398560842 0.00197476253480519 0.00178389853185151 0.0018216263480035 0.00178552297968075 0.00375481085140336 0.00554856846933491 0.00201959002322529
"谨慎" 0.00398477814747664 0 0.00592428760441557 0.00356779706370302 0.003643252696007 0.0035710459593615 0.00187740542570168 0.00369904564622327 0.00201959002322529
"劲" 0.00199238907373832 0.00859198797121684 0.00197476253480519 0.00356779706370302 0.00910813174001749 0 0.00187740542570168 0 0.00201959002322529
"惊人" 0.00199238907373832 0.00214799699280421 0.00592428760441557 0 0.0018216263480035 0.00714209191872299 0.00750962170280672 0.00184952282311164 0
"静" 0.00398477814747664 0.00859198797121684 0 0 0.003643252696007 0.00535656893904225 0 0 0.00807836009290114
"窘迫" 0.00597716722121496 0 0.00197476253480519 0 0.00910813174001749 0 0.00563221627710504 0.00554856846933491 0
"聚精会神" 0.00199238907373832 0.00429599398560842 0.00197476253480519 0.00713559412740603 0 0.00178552297968075 0.00563221627710504 0.00554856846933491 0
"军服" 0.00199238907373832 0.00429599398560842 0 0.00535169559555453 0.0018216263480035 0.0035710459593615 0.00375481085140336 0.00369904564622327 0.00403918004645057
"看热闹" 0.00398477814747664 0.00214799699280421 0.00592428760441557 0.00535169559555453 0.0018216263480035 0 0.00375481085140336 0.00369904564622327 0.00201959002322529
"空间" 0.00398477814747664 0.00859198797121684 0 0.00178389853185151 0.00728650539201399 0.0035710459593615 0 0 0.00403918004645057
"狂欢" 0.00398477814747664 0.00214799699280421 0 0.00178389853185151 0.00546487904401049 0.0107131378780845 0 0.00184952282311164 0.00201959002322529
"垃圾" 0.00199238907373832 0.00214799699280421 0.00789905013922076 0.00891949265925754 0 0.00178552297968075 0.00187740542570168 0.00369904564622327 0
"浪费" 0.00398477814747664 0.00644399097841263 0.00592428760441557 0 0.003643252696007 0 0.00375481085140336 0.00369904564622327 0.00201959002322529
"理想" 0.00796955629495328 0.00214799699280421 0.00197476253480519 0.00535169559555453 0 0 0.00563221627710504 0.00369904564622327 0.00201959002322529
"联合" 0.00199238907373832 0.00429599398560842 0.00592428760441557 0.00356779706370302 0.0018216263480035 0.0035710459593615 0.00187740542570168 0.00184952282311164 0.00403918004645057
"脸蛋" 0 0.00214799699280421 0 0.00535169559555453 0.003643252696007 0.0107131378780845 0 0.00184952282311164 0.00403918004645057
"买卖" 0.00199238907373832 0.00429599398560842 0.00197476253480519 0.00178389853185151 0.003643252696007 0.0035710459593615 0.00563221627710504 0.00184952282311164 0.00403918004645057
"麦芽" 0 0.00644399097841263 0.00987381267402595 0 0 0.00714209191872299 0 0 0.00605877006967586
"满满的" 0.00398477814747664 0.00429599398560842 0.00394952506961038 0.00356779706370302 0.00546487904401049 0.0035710459593615 0 0.00184952282311164 0.00201959002322529
"没到" 0.00597716722121496 0.00644399097841263 0 0.00178389853185151 0 0.00178552297968075 0.00563221627710504 0.00554856846933491 0.00201959002322529
"美德" 0.00398477814747664 0.00214799699280421 0.00197476253480519 0.00356779706370302 0.003643252696007 0.0035710459593615 0.00187740542570168 0.00369904564622327 0.00403918004645057
"门边" 0 0.00214799699280421 0 0 0.010929758088021 0.0107131378780845 0 0 0.00403918004645057
"免得" 0.00199238907373832 0 0.00592428760441557 0.00178389853185151 0.00546487904401049 0.00178552297968075 0.00563221627710504 0.00184952282311164 0.00403918004645057
"面色" 0.00199238907373832 0.00429599398560842 0.00197476253480519 0.00713559412740603 0.003643252696007 0 0.00375481085140336 0.00369904564622327 0.00201959002322529
"名人" 0.00398477814747664 0.00429599398560842 0.00394952506961038 0 0.0018216263480035 0.00535656893904225 0.00187740542570168 0.00184952282311164 0.00605877006967586
"摸索" 0.00199238907373832 0.00859198797121684 0 0.00535169559555453 0.00728650539201399 0.0035710459593615 0 0 0.00201959002322529
"摩托车" 0.00398477814747664 0.00644399097841263 0.00197476253480519 0.00178389853185151 0.003643252696007 0.0035710459593615 0.00187740542570168 0.00369904564622327 0.00201959002322529
"目瞪口呆" 0.00199238907373832 0.00644399097841263 0.00394952506961038 0.00356779706370302 0 0.00178552297968075 0.00563221627710504 0.00369904564622327 0.00201959002322529
"那场" 0.00199238907373832 0 0.00394952506961038 0.00356779706370302 0.010929758088021 0.00178552297968075 0.00375481085140336 0.00184952282311164 0
"那段" 0.00398477814747664 0.00214799699280421 0.00197476253480519 0.00178389853185151 0 0.00714209191872299 0.00375481085140336 0.00184952282311164 0.00605877006967586
"念头" 0.00199238907373832 0.00429599398560842 0.00394952506961038 0.00178389853185151 0.00728650539201399 0 0 0.00184952282311164 0.00807836009290114
"鸟儿" 0.00398477814747664 0 0.00394952506961038 0.00178389853185151 0.00728650539201399 0.00178552297968075 0.00187740542570168 0.00369904564622327 0.00403918004645057
"皮靴" 0.00398477814747664 0 0.00394952506961038 0.00356779706370302 0.0018216263480035 0.00178552297968075 0.00563221627710504 0.00184952282311164 0.00605877006967586
"拼命" 0.00199238907373832 0 0.00394952506961038 0.00713559412740603 0 0 0.00750962170280672 0.00739809129244655 0
"平息" 0.00398477814747664 0.00214799699280421 0.00789905013922076 0.00178389853185151 0.0018216263480035 0 0.00375481085140336 0.00369904564622327 0.00403918004645057
"气质" 0.00796955629495328 0.00214799699280421 0.00394952506961038 0 0.00546487904401049 0.0035710459593615 0.00187740542570168 0.00369904564622327 0
"牵连" 0.00796955629495328 0 0.00592428760441557 0 0 0 0.00750962170280672 0.00739809129244655 0
"歉意" 0.00398477814747664 0.00214799699280421 0.00197476253480519 0.00356779706370302 0.00546487904401049 0.00178552297968075 0.00375481085140336 0.00369904564622327 0.00201959002322529
"窃窃私语" 0.00398477814747664 0.00644399097841263 0.00592428760441557 0.00178389853185151 0.0018216263480035 0 0.00375481085140336 0.00554856846933491 0
"清晨" 0.00398477814747664 0.00429599398560842 0.00197476253480519 0 0.0018216263480035 0.0035710459593615 0 0.00739809129244655 0.00605877006967586
"情调" 0.00398477814747664 0 0.00197476253480519 0.00356779706370302 0.00546487904401049 0.00535656893904225 0.00375481085140336 0.00369904564622327 0
"秋叶" 0.00398477814747664 0.00429599398560842 0.00394952506961038 0.00356779706370302 0.0018216263480035 0.0035710459593615 0.00375481085140336 0.00184952282311164 0.00201959002322529
"权威" 0.00199238907373832 0.00644399097841263 0.00197476253480519 0.00178389853185151 0.003643252696007 0.00535656893904225 0.00375481085140336 0.00369904564622327 0
"染" 0.00199238907373832 0.00429599398560842 0.00394952506961038 0.00178389853185151 0.0018216263480035 0.00178552297968075 0.00187740542570168 0.00184952282311164 0.0100979501161264
"色" 0.00398477814747664 0 0.00197476253480519 0.00356779706370302 0.003643252696007 0.0035710459593615 0.00563221627710504 0.00184952282311164 0.00403918004645057
"晒得" 0.00398477814747664 0 0.00197476253480519 0.00713559412740603 0.003643252696007 0 0.00375481085140336 0.00739809129244655 0
"上坐" 0.00597716722121496 0.00429599398560842 0.00197476253480519 0.00178389853185151 0.0018216263480035 0.00714209191872299 0.00187740542570168 0.00184952282311164 0.00201959002322529
"设法" 0 0.00644399097841263 0 0.00713559412740603 0.0018216263480035 0.00535656893904225 0.00187740542570168 0.00554856846933491 0
"什么样" 0.00398477814747664 0 0.00197476253480519 0.00713559412740603 0.003643252696007 0 0.00563221627710504 0.00369904564622327 0.00201959002322529
"神经" 0.00398477814747664 0.00214799699280421 0 0.00535169559555453 0.0018216263480035 0.00178552297968075 0.00563221627710504 0.00369904564622327 0.00403918004645057
"升起" 0.00398477814747664 0.00429599398560842 0.00592428760441557 0 0.0018216263480035 0.00535656893904225 0.00187740542570168 0.00184952282311164 0.00403918004645057
"圣诞" 0.00199238907373832 0.00644399097841263 0.00987381267402595 0.00178389853185151 0.0018216263480035 0.00178552297968075 0.00375481085140336 0 0.00201959002322529
"世人" 0.00398477814747664 0.00214799699280421 0.00592428760441557 0 0.00728650539201399 0 0.00375481085140336 0.00369904564622327 0.00201959002322529
"手套" 0.00398477814747664 0.00214799699280421 0.00394952506961038 0.00356779706370302 0.003643252696007 0.00178552297968075 0.00375481085140336 0.00369904564622327 0.00201959002322529
"树林" 0.00796955629495328 0.00644399097841263 0 0.00356779706370302 0 0 0.00375481085140336 0.00369904564622327 0.00403918004645057
"双门" 0 0.00214799699280421 0 0 0.0018216263480035 0.0196407527764882 0 0.00184952282311164 0.00201959002322529
"瞬间" 0.00199238907373832 0.00644399097841263 0 0 0.00728650539201399 0.00178552297968075 0.00187740542570168 0 0.0100979501161264
"思考" 0.00199238907373832 0.00429599398560842 0.00197476253480519 0.00178389853185151 0.00546487904401049 0.00892761489840374 0.00187740542570168 0.00184952282311164 0
"送给" 0.00398477814747664 0.00214799699280421 0.00394952506961038 0.00178389853185151 0.00910813174001749 0.0035710459593615 0.00187740542570168 0.00184952282311164 0
"台上" 0.00398477814747664 0.00429599398560842 0.00197476253480519 0.00356779706370302 0.0018216263480035 0.00178552297968075 0.00375481085140336 0.00369904564622327 0.00403918004645057
"提供" 0.00597716722121496 0.00429599398560842 0 0 0.003643252696007 0 0.00750962170280672 0.00739809129244655 0
"天主教徒" 0.00398477814747664 0.00644399097841263 0.00394952506961038 0.00178389853185151 0.0018216263480035 0.0035710459593615 0.00375481085140336 0.00369904564622327 0
"跳下" 0.00597716722121496 0.00429599398560842 0.00197476253480519 0.00178389853185151 0.00546487904401049 0.00178552297968075 0.00375481085140336 0.00369904564622327 0
"停住" 0.00199238907373832 0 0.00394952506961038 0.00535169559555453 0.00546487904401049 0.00535656893904225 0.00375481085140336 0.00184952282311164 0
"图书馆" 0.00398477814747664 0 0.00197476253480519 0 0.018216263480035 0.00178552297968075 0 0 0.00201959002322529
"歪" 0.00199238907373832 0.00429599398560842 0.00394952506961038 0.00713559412740603 0 0.00178552297968075 0.00375481085140336 0 0.00605877006967586
"往回" 0.00199238907373832 0.00214799699280421 0.00197476253480519 0.00178389853185151 0.00728650539201399 0.00178552297968075 0.00375481085140336 0.00369904564622327 0.00403918004645057
"微弱" 0 0.00214799699280421 0.00987381267402595 0.00178389853185151 0 0.00535656893904225 0.00187740542570168 0.00554856846933491 0.00201959002322529
"屋顶" 0.00398477814747664 0.00429599398560842 0.00394952506961038 0.00356779706370302 0.0018216263480035 0.0035710459593615 0.00187740542570168 0.00369904564622327 0.00201959002322529
"无比" 0.00597716722121496 0.00214799699280421 0 0.00356779706370302 0.0018216263480035 0.0035710459593615 0.00750962170280672 0.00369904564622327 0
"夕阳" 0.00398477814747664 0.00214799699280421 0 0.00535169559555453 0 0.00178552297968075 0.00187740542570168 0.00369904564622327 0.0100979501161264
